corename,species,latitude,longitude,d18oc,temp,temp_ann,d18osw
PS2080-1,bulloides,-41.717,13.047000000000002,2.73,14.25129222869873,14.001463890075684,0.1560819000005722
PS2080-1,pachy_s,-41.717,13.047,2.8200000000000003,14.25129222869873,14.001463890075684,0.1560819000005722
PS2081-1,bulloides,-42.693,12.192,2.54,10.729603290557861,11.641510009765625,0.039412904530763626
PS2082-3,bulloides,-43.218,11.759,2.16,9.953666687011719,9.949265480041504,-0.05281469598412514
PS2083-1,bulloides,-46.37,7.036,2.2939999999999996,5.066500027974446,6.101994514465332,-0.1998613327741623
PS2083-1,pachy_d,-46.37,7.036,1.905,5.066500027974446,6.101994514465332,-0.1998613327741623
PS2083-1,pachy_s,-46.37,7.035999999999999,2.546666666666667,5.066500027974446,6.101994514465332,-0.1998613327741623
PS2084-2,bulloides,-47.025,7.9590000000000005,2.442,4.631499767303467,5.455455780029297,-0.2235063761472702
PS2084-2,pachy_d,-47.025,7.959,2.23,4.631499767303467,5.455455780029297,-0.2235063761472702
PS2084-2,pachy_s,-47.025,7.959,2.9233333333333333,4.631499767303467,5.455455780029297,-0.2235063761472702
PS2085-1,bulloides,-47.749,7.997,2.408,4.631499767303467,5.455455780029297,-0.2235063761472702
PS2085-1,pachy_s,-47.749,7.997,2.65,4.631499767303467,5.455455780029297,-0.2235063761472702
PS2086-3,bulloides,-48.319,7.757,2.604,3.74400003751119,4.687081336975098,-0.240571066737175
PS2086-3,pachy_d,-48.319,7.757,2.39,3.74400003751119,4.687081336975098,-0.240571066737175
PS2086-3,pachy_s,-48.318999999999996,7.757000000000001,2.4033333333333338,3.74400003751119,4.687081336975098,-0.240571066737175
PS2087-1,bulloides,-49.134,6.706,2.8275,2.5989999771118164,3.5066847801208496,-0.2516005337238312
PS2087-1,pachy_d,-49.134,6.706,2.4699999999999998,2.5989999771118164,3.5066847801208496,-0.2516005337238312
PS2087-1,pachy_s,-49.13399999999999,6.706,2.6166666666666667,2.5989999771118164,3.5066847801208496,-0.2516005337238312
PS2102-1,pachy_s,-53.076,-4.997,3.143333333333333,-0.14569995179772377,0.40308696031570435,-0.3047569692134857
PS2103-2,bulloides,-51.330000000000005,-3.324,2.6,1.1983333230018616,1.8930832147598267,-0.285747230052948
PS2103-2,pachy_s,-51.330000000000005,-3.324,2.7533333333333334,1.1983333230018616,1.8930832147598267,-0.285747230052948
PS2104-1,bulloides,-50.742,-3.212,3.16,1.8809367020924885,2.447619915008545,-0.2761629819869995
PS2104-1,pachy_d,-50.742,-3.212,3.21,1.8809367020924885,2.447619915008545,-0.2761629819869995
PS2104-1,pachy_s,-50.742,-3.212,3.1575,1.8809367020924885,2.447619915008545,-0.2761629819869995
PS2105-2,bulloides,-48.694,-2.848,2.7619999999999996,4.909249941507976,5.105830669403076,-0.23978039622306824
PS2105-2,pachy_s,-48.694,-2.848,2.8,4.909249941507976,5.105830669403076,-0.23978039622306824
PS2106-1,bulloides,-41.854,0.094,2.256,9.884503841400146,10.944100379943848,0.0020435878541320562
PS2106-1,pachy_d,-41.854,0.094,1.69,9.884503841400146,10.944100379943848,0.0020435878541320562
PS2106-1,pachy_s,-41.854,0.094,2.535,9.884503841400146,10.944100379943848,0.0020435878541320562
PS2110-1,bulloides,-20.119,8.97,-0.009999999999999998,19.446325302124023,19.446325302124023,0.639690637588501
PS2110-1,pachy_d,-20.119,8.97,-0.04333333333333333,19.446325302124023,19.446325302124023,0.639690637588501
PS2110-1,ruber_w,-20.119,8.97,-0.7322000000000001,19.446325302124023,19.446325302124023,0.639690637588501
PS2230-1,bulloides,-34.753,17.365,0.18333333333333335,16.33557629585266,17.86958122253418,0.48824211955070496
PS2230-1,pachy_d,-34.753,17.365,0.405,16.33557629585266,17.86958122253418,0.48824211955070496
PS2230-1,ruber_w,-34.753,17.365,-0.79,16.33557629585266,17.86958122253418,0.48824211955070496
PS2231-1,bulloides,-35.61,16.355,2.0300000000000002,16.216215133666992,18.599050521850586,0.49494898319244385
PS2231-1,pachy_d,-35.61,16.355,0.755,16.216215133666992,18.599050521850586,0.49494898319244385
PS2233-1,bulloides,-37.518,14.112,1.98,16.352874517440796,17.691137313842773,0.44249919056892395
PS2235-1,bulloides,-42.239,5.223,1.72,9.906953493754068,10.694077491760254,-0.06122744083404541
PS2237-1,bulloides,-44.25,1.838,1.8900000000000001,7.269920349121094,8.44927978515625,-0.11447758227586746
PS2238-1,bulloides,-44.895999999999994,1.54,2.02,7.269920349121094,8.44927978515625,-0.11447758227586746
PS2239-1,bulloides,-45.503,1.251,2.3074999999999997,5.807541608810425,6.983616828918457,-0.1491614729166031
PS2239-1,pachy_s,-45.503,1.251,1.89,5.807541608810425,6.983616828918457,-0.1491614729166031
PS2240-1,bulloides,-46.767,0.628,1.9933333333333332,4.093999862670898,6.1298112869262695,-0.17968006432056427
PS2241-1,bulloides,-47.402,0.29,2.3225000000000002,3.739800532658895,5.244172096252441,-0.2099866420030594
PS2241-1,pachy_s,-47.40200000000001,0.29,1.9166666666666667,3.739800532658895,5.244172096252441,-0.2099866420030594
PS2242-1,bulloides,-49.999,0.059,2.865,3.1810060143470764,4.253139019012451,-0.25251519680023193
PS2242-1,pachy_s,-49.999,0.059,2.645,3.1810060143470764,4.253139019012451,-0.25251519680023193
PS2250-6,bulloides,-45.769,-57.94100000000001,1.9460000000000002,6.02241313457489,9.730489730834961,-0.16086935997009277
PS2250-6,pachy_d,-45.769,-57.941,0.98,6.02241313457489,9.730489730834961,-0.16086935997009277
PS2250-6,pachy_s,-45.769,-57.941,1.66,6.02241313457489,9.730489730834961,-0.16086935997009277
PS2272-1,pachy_s,-52.064,-30.471,2.7,0.3075856566429138,2.135918617248535,-0.2617637813091278
PS2336-1,bulloides,-57.152,-53.989,2.24,0.1320833464463552,1.9685676097869873,-0.29746824502944946
PS2336-1,pachy_s,-57.15200000000001,-53.989,2.83,0.1320833464463552,1.9685676097869873,-0.29746824502944946
PS2339-1,bulloides,-56.031,-56.943,2.245,3.379106601079305,3.9367446899414062,-0.2819935977458954
PS2339-1,pachy_s,-56.031,-56.943000000000005,2.873333333333333,3.379106601079305,3.9367446899414062,-0.2819935977458954
PS2341-1,bulloides,-55.615,-57.635,2.2866666666666666,3.8074931303660073,5.067296028137207,-0.2662583887577057
PS2341-1,pachy_s,-55.615,-57.635,3.1,3.8074931303660073,5.067296028137207,-0.2662583887577057
PS2342-1,bulloides,-55.258,-57.984,2.395,3.8074931303660073,5.067296028137207,-0.2662583887577057
PS2342-1,pachy_s,-55.258,-57.984,2.675,3.8074931303660073,5.067296028137207,-0.2662583887577057
PS2343-1,bulloides,-55.165,-58.090999999999994,2.146,5.047823905944824,6.23913049697876,-0.272228479385376
PS2343-1,pachy_d,-55.165,-58.091,1.505,5.047823905944824,6.23913049697876,-0.272228479385376
PS2343-1,pachy_s,-55.165,-58.091,1.95,5.047823905944824,6.23913049697876,-0.272228479385376
PS2351-1,bulloides,-53.764,-58.887,2.1075,5.0465792417526245,6.212808132171631,-0.25027942657470703
PS2351-1,pachy_s,-53.764,-58.887,1.88,5.0465792417526245,6.212808132171631,-0.25027942657470703
PS2352-1,bulloides,-53.736,-58.904,2.0725000000000002,5.0465792417526245,6.212808132171631,-0.25027942657470703
PS2352-1,pachy_s,-53.736,-58.904,1.785,5.0465792417526245,6.212808132171631,-0.25027942657470703
PS2353-2,bulloides,-53.606,-58.977,2.09,5.0465792417526245,6.212808132171631,-0.25027942657470703
PS2353-2,pachy_s,-53.606,-58.977,1.6099999999999999,5.0465792417526245,6.212808132171631,-0.25027942657470703
PS2354-1,bulloides,-53.32899999999999,-59.09599999999999,2.146,5.255398511886597,6.487768173217773,-0.26700180768966675
PS2354-1,pachy_s,-53.329,-59.096,1.65,5.255398511886597,6.487768173217773,-0.26700180768966675
PS2363-1,bulloides,-48.06199999999999,-5.998,2.8433333333333333,2.7709999084472656,4.186207294464111,-0.24110731482505798
PS2363-1,pachy_s,-48.062,-5.998,3.19,2.7709999084472656,4.186207294464111,-0.24110731482505798
PS2366-1,pachy_s,-51.01,-5.956,3.1566666666666663,0.39399999380111694,2.127249002456665,-0.29069599509239197
PS2367-1,bulloides,-49.129,-6.0040000000000004,2.8699999999999997,2.7725000381469727,3.559000015258789,-0.26316583156585693
PS2367-1,pachy_s,-49.129,-6.004,2.7199999999999998,2.7725000381469727,3.559000015258789,-0.26316583156585693
PS2368-1,bulloides,-46.873,-5.718,2.7225,4.5940834283828735,5.017055511474609,-0.1761065572500229
PS2368-1,pachy_s,-46.873,-5.718,2.85,4.5940834283828735,5.017055511474609,-0.1761065572500229
PS2372-1,pachy_s,-53.996,-6.003,3.0625,-0.46149999648332596,0.3021250367164612,-0.31117650866508484
PS2376-1,bulloides,-48.567,-6.0,2.76,2.5864582657814026,3.1704821586608887,-0.240316241979599
PS2376-1,pachy_d,-48.567,-6.0,2.61,2.5864582657814026,3.1704821586608887,-0.240316241979599
PS2376-1,pachy_s,-48.567,-6.0,2.74,2.5864582657814026,3.1704821586608887,-0.240316241979599
PS2487-2,bulloides,-35.822,18.102,0.38165000000000004,16.84710454940796,18.62346649169922,0.4932597577571869
PS2487-2,pachy_d,-35.822,18.102,1.1097,16.84710454940796,18.62346649169922,0.4932597577571869
PS2487-2,ruber_w,-35.822,18.102,-0.031799999999999995,16.84710454940796,18.62346649169922,0.4932597577571869
PS2489-4,bulloides,-42.883,8.968,1.947975,9.178005337715149,10.157355308532715,-0.041415970772504807
PS2489-4,pachy_d,-42.883,8.968,1.0175,9.178005337715149,10.157355308532715,-0.041415970772504807
PS2491-5,bulloides,-44.955,5.97,2.3508,7.666443824768066,8.09951400756836,-0.13151371479034424
PS2492-1,bulloides,-43.175,-4.052,2.16395,8.456750869750977,9.99409008026123,-0.049826622009277344
PS2493-3,bulloides,-42.892,-6.022,2.01265,9.869999885559082,11.569580078125,0.012476516887545586
PS2494-1,bulloides,-41.69,-12.34,1.1626750000000001,10.91100025177002,12.45206069946289,0.10401128232479095
PS2495-1,bulloides,-41.288,-14.5,1.0683999999999998,11.771082878112793,13.073541641235352,0.1136830598115921
PS2495-1,pachy_d,-41.288,-14.5,0.4461,11.771082878112793,13.073541641235352,0.1136830598115921
PS2499-1,bulloides,-46.512,-15.333,2.2700666666666667,5.814020752906799,6.826146602630615,-0.16387329995632172
PS2499-1,pachy_s,-46.512,-15.333,1.8762,5.814020752906799,6.826146602630615,-0.16387329995632172
PS2539-2,pachy_s,-69.855,-88.71,3.549,-0.805098831653595,-0.805098831653595,-0.38751840591430664
PS2540-1,pachy_s,-70.063,-87.931,3.4,-1.4833972454071045,-1.4833972454071045,-0.3913685083389282
PS2541-2,pachy_s,-70.266,-87.578,3.322,-1.4833972454071045,-1.4833972454071045,-0.3913685083389282
PS2543-3,pachy_s,-70.95,-89.356,3.182,-1.8695330619812012,-1.8695330619812012,-0.39547494053840637
PS2547-2,pachy_s,-71.151,-119.918,3.851,-1.7170729637145996,-1.7170729637145996,-0.34505441784858704
PS2548-2,pachy_s,-70.788,-119.511,3.508,-1.5180226564407349,-1.5180226564407349,-0.3447549641132355
PS2550-2,pachy_s,-69.858,-118.216,3.046,-0.5667999982833862,-0.5667999982833862,-0.34526461362838745
PS2556-1,pachy_s,-69.498,-94.168,3.006,-1.0619332790374756,-1.0619332790374756,-0.4009493589401245
PS2560-4,bulloides,-40.618,25.615,2.4609750000000004,14.643970012664795,16.127893447875977,0.2954467833042145
PS2560-4,pachy_d,-40.618,25.615,1.7067999999999999,14.643970012664795,16.127893447875977,0.2954467833042145
PS2613-1,pachy_s,74.1757,-0.4788,3.86,0.7075818181037903,0.7075818181037903,0.17493277788162231
PS2616-7,pachy_s,75.0005,-7.3387,3.91,0.36341074109077454,0.36341074109077454,-0.28912460803985596
PS2627-5,pachy_s,73.1233,-15.6817,3.4,-0.4448484480381012,-0.4448484480381012,-0.6657460927963257
PS2638-6,pachy_s,72.0872,-22.7456,3.54,0.1749723255634308,0.1749723255634308,-0.6834923028945923
PS2641-5,pachy_s,73.156,-19.4847,3.35,-0.6624245047569275,-0.6624245047569275,-0.7380997538566589
PS2644-2,pachy_s,67.868,-21.758,3.41,3.468197822570801,3.468197822570801,-0.05788790062069893
PS2645-5,pachy_s,68.3957,-21.3943,3.42,1.301330327987671,1.301330327987671,-0.18555045127868652
PS2646-2,pachy_s,68.5577,-21.2112,3.51,1.301330327987671,1.301330327987671,-0.18555045127868652
PS2647-5,pachy_s,68.775,-21.062,3.56,1.301330327987671,1.301330327987671,-0.18555045127868652
PS2656-2,bulloides,65.8457,-4.0718,2.3,6.082881450653076,6.082881450653076,0.3548789322376251
PS2656-2,pachy_s,65.8457,-4.0718,2.83,6.082881450653076,6.082881450653076,0.3548789322376251
RC11-238,ruber_w,-1.517,-85.817,-1.53,23.34100914001465,23.34100914001465,0.20648373663425446
RC11-238,sacculifer,-1.517,-85.817,-1.23,23.34100914001465,23.34100914001465,0.20648373663425446
RC11-83/1089,bulloides,-40.93,9.9,1.955,12.004217386245728,12.782759666442871,0.09746689349412918
RC12-344,ruber_w,12.77,96.07,-3.34,28.539676666259766,28.539676666259766,-0.07726658135652542
RC13-140,ruber_w,2.867,-87.75,-2.66,26.669301986694336,26.669301986694336,-0.07912685722112656
RC13-140,sacculifer,2.867,-87.75,-2.03,26.669301986694336,26.669301986694336,-0.07912685722112656
RC8-102,ruber_w,-1.42,-86.85,-1.78,22.761064529418945,22.761064529418945,0.208304300904274
RC8-102,sacculifer,-1.42,-86.85,-1.23,22.761064529418945,22.761064529418945,0.208304300904274
RC9-191,bulloides,38.2,18.03,1.35,15.331572914123536,19.444110870361328,1.4894917011260986
RC9-191,pachy_d,38.2,18.03,2.82,15.331572914123536,19.444110870361328,1.4894917011260986
RC9-191,ruber_w,38.2,18.03,0.61,15.331572914123536,19.444110870361328,1.4894917011260986
RNDB GGC-16,pachy_s,51.06,168.14,2.17,9.219860315322876,5.504284381866455,-0.6465567350387573
RNDB PC-10,pachy_s,51.3,167.65,2.61,9.238499760627747,5.42812967300415,-0.6452925205230713
RNDB PC-11,pachy_s,51.05,167.97,2.31,9.238499760627747,5.42812967300415,-0.6452925205230713
SCS90-36,sacculifer,17.98,111.48,-2.47,26.833311080932617,26.833311080932617,0.22035957872867584
SHI 90-14,ruber_w,-5.78,126.97,-2.56,28.45013427734375,28.45013427734375,0.2663074731826782
SHI 90-22,ruber_w,-11.58,122.05,-2.65,28.560937881469727,28.560937881469727,0.32397371530532837
SHI 90-34,ruber_w,-9.16,111.03,-2.91,27.353614807128906,27.353614807128906,0.26839619874954224
SHIP-9018  ,ruber_w,-8.1,126.08,-2.39,28.56005096435547,28.56005096435547,0.270859032869339
SHIP-9024,ruber_w,-9.06,119.52,-2.72,28.030305862426758,28.030305862426758,0.26837509870529175
SHIP-9029  ,ruber_w,-9.25,116.68,-2.37,27.90100860595703,27.90100860595703,0.2582346796989441
SHIP-9037  ,ruber_w,-8.92,108.35,-2.78,27.961463928222656,27.961463928222656,0.2249138057231903
SHIP-9038  ,ruber_w,-9.3,108.11,-2.13,27.613618850708008,27.613618850708008,0.26311764121055603
SHIP-9040  ,ruber_w,-7.69,107.46,-2.75,27.96246337890625,27.96246337890625,0.22585627436637878
SHIP-9041  ,ruber_w,-7.78,107.12,-2.87,28.799724578857422,28.799724578857422,0.22585627436637878
SHIP-9047,ruber_w,-4.99,102.13,-2.22,28.35033416748047,28.35033416748047,0.17683996260166168
SITE-A,ruber_w,5.12,-21.0,-2.102401,27.931852340698242,27.931852340698242,0.7222766280174255
SITE-B,ruber_w,5.42,-21.52,-2.0247221,27.931852340698242,27.931852340698242,0.7222766280174255
SITE-C,ruber_w,5.53,-21.8,-1.8064976,27.931852340698242,27.931852340698242,0.7222766280174255
SITE-D,ruber_w,5.83,-22.8,-2.0400357999999996,27.94184684753418,27.94184684753418,0.7271339297294617
SITE-E,ruber_w,7.0,-24.62,-1.2179113,27.169660568237305,27.169660568237305,0.7438772916793823
SO28-05KL,ruber_w,6.6625,61.1338,-2.2,28.42164421081543,28.42164421081543,0.5292482376098633
SO42-15KL,ruber_w,14.8803,60.7465,-1.67,27.188339233398438,27.188339233398438,0.6098062992095947
SO42-79KL,ruber_w,13.6473,58.326,-1.82,27.02851676940918,27.02851676940918,0.5867062211036682
SU 81-14,bulloides,36.77,-9.85,0.035,16.30712776184082,18.11907386779785,0.9882516860961914
SU 90-33,bulloides,60.57,-22.09,1.58,8.131323432922363,9.426494598388672,0.37620994448661804
SU 92-28,bulloides,37.1,-9.48,0.14500000000000002,15.705958366394043,17.271671295166016,0.9481886625289917
SU81-03   ,bulloides,37.97,0.83,1.02,15.13868465423584,18.928003311157227,1.1664628982543945
SU81-03   ,pachy_d,37.97,0.83,1.01,15.13868465423584,18.928003311157227,1.1664628982543945
SU81-03   ,ruber_w,37.97,0.83,0.18,15.13868465423584,18.928003311157227,1.1664628982543945
SU81-07,ruber_w,35.95,-3.8,-0.11,15.72592887878418,18.25275230407715,1.02870512008667
SU81-13,bulloides,36.02,-7.67,0.0,16.405511093139648,18.406234741210938,0.9919549226760864
SU81-18,bulloides,37.77,-10.18,0.034999999999999996,15.955373191833496,17.86865997314453,0.9440039396286011
SU90-04P     ,pachy_d,41.13,-32.07,0.79,20.604368209838867,17.92704200744629,0.8104084134101868
SU90-06P     ,pachy_d,42.03,-32.712,0.81,20.34065818786621,17.570697784423828,0.7755988240242004
SU90-07P     ,pachy_d,42.337,-32.26,0.93,20.34065818786621,17.570697784423828,0.7755988240242004
SU90-08P     ,pachy_d,43.05,-30.04,0.8,19.15255308151245,16.433916091918945,0.7354058027267456
SU90-37S     ,pachy_d,55.11,-20.73,1.32,13.213247299194336,11.32154369354248,0.43579190969467163
SU90I-01,pachy_d,44.71,-34.02,0.93,19.19379997253418,16.132556915283203,0.6942728757858276
SU90I-01,pachy_s,44.71,-34.02,2.49,19.19379997253418,16.132556915283203,0.6942728757858276
SU90I-02,pachy_d,45.09,-39.44,0.84,18.48050832748413,15.832201957702637,0.561477780342102
SU90I-02,pachy_s,45.09,-39.44,2.85,18.48050832748413,15.832201957702637,0.561477780342102
SU90I-03,pachy_d,51.88,-39.78,1.27,11.400176048278809,9.131108283996582,0.1642063707113266
T3-66,pachy_s,75.68,-157.48,1.1,-0.5444613099098206,-0.5444613099098206,-2.3920302391052246
T3-67-11,pachy_s,83.87,-172.5,0.85,-2.1405045986175537,-2.1405045986175537,-2.0593812465667725
T3-67-5,pachy_s,79.38,-174.77,1.05,-1.6445000171661377,-1.6445000171661377,-2.2800629138946533
TG7,bulloides,-17.2,-78.11,-1.86,17.309953212738037,20.144771575927734,0.431409627199173
TN57-15,pachy_s,-51.9,4.52,2.8896,0.7408750019967556,1.905951738357544,-0.2568667531013489
TN57-21,bulloides,-41.13,7.82,1.9297,10.144583384195963,11.40561580657959,-0.0026146897580474615
TR163-19,ruber_w,2.26,-90.95,-2.21,26.514982223510742,26.514982223510742,-0.005784221459180117
TR163-21,ruber_w,0.607,-93.305,-1.37,24.494354248046875,24.494354248046875,0.1922726184129715
TR163-23,ruber_w,0.41,-92.16,-1.54,25.08376121520996,25.08376121520996,0.1823488026857376
Troll 3.1,pachy_d,60.78,3.71,1.253,9.469456672668457,9.469456672668457,0.09682170301675797
Troll 3.1,pachy_s,60.78,3.71,1.57,9.469456672668457,9.469456672668457,0.09682170301675797
V10-49,bulloides,36.08,26.83,0.92,16.72372703552246,19.563663482666016,1.615890383720398
V10-49,ruber_w,36.08,26.83,0.6,16.72372703552246,19.563663482666016,1.615890383720398
V10-51,bulloides,35.92,27.3,1.02,16.656015396118164,20.084936141967773,1.6409331560134888
V10-51,ruber_w,35.92,27.3,0.53,16.656015396118164,20.084936141967773,1.6409331560134888
V16-121,bulloides,-51.0,164.0,1.1793,8.002393960952759,8.68317699432373,-0.13199099898338318
V16-122,bulloides,-47.0,172.0,1.484,7.9449888865153,9.669693946838379,0.057969119399785995
V19-27,ruber_w,-0.467,-82.067,-2.1,24.205944061279297,24.205944061279297,0.13177832961082458
V19-27,sacculifer,-0.467,-82.067,-1.91,24.205944061279297,24.205944061279297,0.13177832961082458
V19-28,ruber_w,-2.367,-84.65,-1.57,22.055471420288086,22.055471420288086,0.2468332052230835
V19-28,sacculifer,-2.367,-84.65,-1.29,22.055471420288086,22.055471420288086,0.2468332052230835
V21-29,sacculifer,-1.05,-89.35,-1.47,23.09092903137207,23.09092903137207,0.2387910932302475
V21-30,ruber_w,-1.22,-89.68,-1.5,23.09092903137207,23.09092903137207,0.2387910932302475
V21-30,sacculifer,-1.217,-89.683,-1.48,23.09092903137207,23.09092903137207,0.2387910932302475
V21-40,ruber_w,-5.517,-106.767,-1.61,25.087289810180664,25.087289810180664,0.3999630808830261
V21-40,sacculifer,-5.517,-106.767,-1.22,25.087289810180664,25.087289810180664,0.3999630808830261
V24-157,sacculifer,-14.05,147.92,-1.76,26.992691040039062,26.992691040039062,0.3972075581550598
V24-170,sacculifer,-12.48,146.88,-1.75,26.99830436706543,26.99830436706543,0.3696436583995819
V27-60,pachy_s,72.18,8.58,2.74,5.160673141479492,5.160673141479492,0.30510011315345764
V34-90,pachy_s,48.83,150.47,2.21,8.59955096244812,4.678958892822266,-0.7958585619926453
V34-98,pachy_s,50.11,153.2,1.91,9.227969527244568,4.938485622406006,-0.7501509189605713
Vino GGC-17,pachy_s,53.71,165.01,2.33,9.250722885131836,5.507910251617432,-0.6595671772956848
Vino GGC-37,pachy_s,50.42,167.73,2.52,9.168718576431274,5.457217693328857,-0.6470322608947754
Volkanolog 34-91,pachy_s,49.0,150.33,2.37,8.898128032684326,5.172351360321045,-0.8031052350997925
Ymer 80/125,pachy_s,81.72,-8.37,2.91,-0.9311437010765076,-0.9311437010765076,-2.0393903255462646
core 936,pachy_s,51.0,148.3,2.14,10.494288206100464,7.650401592254639,-1.0744178295135498
paleo SU 9002P,ruber_w,40.57,-30.94,-0.06,15.283899879455566,17.797924041748047,0.8304075002670288
paleo SU 9003P,ruber_w,40.08,-32.0,-0.34,16.163012313842774,18.520193099975586,0.8386810421943665
paleo SU 9004P,ruber_w,41.0,-32.0,-0.42,15.613403129577637,17.92704200744629,0.8104084134101868
paleo SU 9006P,ruber_w,42.0,-32.07,-0.4,15.201226234436035,17.570697784423828,0.7755988240242004
paleo SU 9007P,ruber_w,42.08,-32.58,-0.05,15.201226234436035,17.570697784423828,0.7755988240242004
paleo SU 9008P,ruber_w,43.08,-30.58,-0.22,14.245290756225586,16.433916091918945,0.7354058027267456
